SGA	1	0.5	80	297.53059662897925	2.471
SGA	1	0.5	80	294.5905646513215	2.482
SGA	1	0.5	80	237.13258117941854	2.159
SGA	1	0.5	80	269.90249519328665	2.202
SGA	1	0.5	20	22.397804942350792	1.057
SGA	1	0.5	20	13.909638249676682	1.096
SGA	1	0.5	20	15.442341786375922	1.022
SGA	1	0.5	20	15.19018957149938	1.028
SGA	1	0.5	20	16.201336184093957	0.679
SGA	1	0.5	20	22.37669195506342	0.679
SGA	1	0.5	20	22.62901741660084	0.694
SGA	1	0.5	20	17.85072036023194	0.712
SGA	1	0.5	20	15.524360378098134	0.659
SGA	1	0.5	20	19.434919873957508	0.659
SGA	1	0.5	20	18.26719255118231	0.639
SGA	1	0.5	20	17.80726328354408	0.663
SGA	1	0.5	20	16.404553896035594	0.669
SGA	1	0.5	20	18.937469074088302	0.672
SGA	1	0.5	20	16.252188619630033	0.693
SGA	1	0.5	20	16.654553788635447	0.698
SGA	1	0.5	20	17.43890569371548	0.647
SGA	1	0.5	20	12.447644740131954	0.65
SGA	1	0.5	20	15.808117610259027	0.709
SGA	1	0.5	20	17.858735503866654	0.716
SGA	1	0.5	20	10.751295969791146	0.65
SGA	1	0.5	20	13.970769318973195	0.657
SGA	1	0.5	20	17.750243201305466	0.645
SGA	1	0.5	20	18.97373852388308	0.658
SGA	1	0.5	20	22.925107041379135	0.656
SGA	1	0.5	20	17.986319193085603	0.662
SGA	1	0.5	20	19.530492251231333	0.654
SGA	1	0.5	20	12.209033176027196	0.658
SGA	1	0.5	20	17.488207920412393	0.65
SGA	1	0.5	20	13.544558609126605	0.651
SGA	1	0.5	40	36.857373237409874	1.277
SGA	1	0.5	40	60.425459944741725	1.29
SGA	1	0.5	40	48.54302226032301	1.719
SGA	1	0.5	40	49.49844449231055	1.777
SGA	1	0.5	40	37.49487135364523	1.252
SGA	1	0.5	40	43.19728695352759	1.259
SGA	1	0.5	40	40.972998952308956	1.538
SGA	1	0.5	40	41.46077226498993	1.549
SGA	1	0.5	40	48.57784097582963	1.985
SGA	1	0.5	40	48.11342199297144	1.988
SGA	1	0.5	40	51.70192467451626	1.303
SGA	1	0.5	40	42.78781660651483	1.316
SGA	1	0.5	40	43.73777476669849	1.69
SGA	1	0.5	40	48.97997257141332	1.707
SGA	1	0.5	40	47.31539461626769	2.175
SGA	1	0.5	40	54.08935891072299	2.243
SGA	1	0.5	40	41.23084003479626	1.414
SGA	1	0.5	40	41.73780125089922	1.45
SGA	1	0.5	40	62.63754101088852	1.259
SGA	1	0.5	40	45.72339909065822	1.321
SGA	1	0.5	40	44.91428115949972	1.463
SGA	1	0.5	40	57.78827961806235	1.533
SGA	1	0.5	40	50.778248903960986	1.365
SGA	1	0.5	40	57.53360339112612	1.438
SGA	1	0.5	40	68.89636690504271	1.297
SGA	1	0.5	40	50.5838938586521	1.301
SGA	1	0.5	40	55.00955323474659	1.229
SGA	1	0.5	40	54.77532630717599	1.236
SGA	1	0.5	40	48.5162618031755	1.222
SGA	1	0.5	40	54.355408076789594	1.238
SGA	1	0.5	60	52.18338335671272	1.708
SGA	1	0.5	60	44.38684333564574	1.717
SGA	1	0.5	60	42.325644306671954	1.76
SGA	1	0.5	60	49.745145470189485	1.802
SGA	1	0.5	60	44.40926915575277	1.708
SGA	1	0.5	60	51.89982947582368	1.798
SGA	1	0.5	60	41.57223505120551	1.9
SGA	1	0.5	60	50.21479780580444	1.978
SGA	1	0.5	60	49.57876124568022	1.952
SGA	1	0.5	60	42.69645662989724	1.982
SGA	1	0.5	60	44.279030641769864	1.638
SGA	1	0.5	60	47.08793881174871	1.654
SGA	1	0.5	60	42.73653306452558	1.866
SGA	1	0.5	60	47.65364374068168	1.869
SGA	1	0.5	60	46.815653139436094	1.871
SGA	1	0.5	60	47.089340791083686	1.888
SGA	1	0.5	60	45.169771811873765	1.874
SGA	1	0.5	60	45.13651142128923	1.96
SGA	1	0.5	60	41.75324955675612	2.117
SGA	1	0.5	60	41.92923620477412	2.22
SGA	1	0.5	60	43.77254911653576	1.832
SGA	1	0.5	60	51.626736116529074	1.847
SGA	1	0.5	60	51.50472235717365	1.759
SGA	1	0.5	60	46.149412440049936	1.809
SGA	1	0.5	60	44.97275961050878	1.695
SGA	1	0.5	60	45.24836468136503	1.735
SGA	1	0.5	60	45.576140878021825	1.765
SGA	1	0.5	60	52.98368508131649	1.782
SGA	1	0.5	60	49.66231195824701	1.7
SGA	1	0.5	60	39.61769306805231	1.719
SGA	1	0.5	80	174.75610554170905	2.216
SGA	1	0.5	80	287.7612276432295	2.225
SGA	1	0.5	80	303.4760290590989	2.078
SGA	1	0.5	80	327.8286166847602	2.081
SGA	1	0.5	80	312.0333390970823	2.099
SGA	1	0.5	80	295.4897158362868	2.151
SGA	1	0.5	80	248.14151459374511	2.167
SGA	1	0.5	80	277.5596564067418	2.226
SGA	1	0.5	80	236.30361626468454	2.245
SGA	1	0.5	80	302.9358975256365	2.282
SGA	1	0.5	80	255.349073651925	2.139
SGA	1	0.5	80	261.5965060979035	2.143
SGA	1	0.5	80	326.9332571769137	2.183
SGA	1	0.5	80	228.40195053719663	2.19
SGA	1	0.5	80	323.6044826449356	2.162
SGA	1	0.5	80	245.2710337991491	2.255
SGA	1	0.5	80	297.5308762990759	2.155
SGA	1	0.5	80	309.10151722794905	2.186
SGA	1	0.5	80	301.83292820869355	2.09
SGA	1	0.5	80	275.82791268781517	2.16
SGA	1	0.5	80	338.44418395229275	2.183
SGA	1	0.5	80	312.00509828733175	2.217
SGA	1	0.5	80	248.88685189543543	2.05
SGA	1	0.5	80	288.8250442791919	2.085
SGA	1	0.5	80	222.80429128863318	2.143
SGA	1	0.5	80	286.36512143973823	2.17
SGA	1	0.5	80	314.2543271573531	2.177
SGA	1	0.5	80	236.3225518690721	2.218
SGA	1	0.5	80	331.6630039149824	2.139
SGA	1	0.5	80	221.94175141878233	2.182
