sks537a	50		100	0.8	0.3	11921.0	0.131
sks538a	50		100	0.8	0.3	8435.0	0.13
sks542a	50		100	0.8	0.3	20567.0	0.13
sks543a	50		100	0.8	0.3	20273.0	0.132
sks544a	50		100	0.8	0.3	15805.0	0.131
sks545a	50		100	0.8	0.3	15948.0	0.132
sks546a	50		100	0.8	0.3	12844.0	0.129
sks547a	50		100	0.8	0.3	14687.0	0.132
sks548a	50		100	0.8	0.3	5787.0	0.134
sks552a	50		100	0.8	0.3	24406.0	0.134
sks553a	50		100	0.8	0.3	19640.0	0.131
sks554a	50		100	0.8	0.3	15870.0	0.131
sks555a	50		100	0.8	0.3	11175.0	0.129
sks556a	50		100	0.8	0.3	15820.0	0.133
sks557a	50		100	0.8	0.3	10246.0	0.13
sks558a	50		100	0.8	0.3	6159.0	0.131
sks562a	50		100	0.8	0.3	23323.0	0.131
sks563a	50		100	0.8	0.3	15394.0	0.131
sks564a	50		100	0.8	0.3	18317.0	0.131
sks565a	50		100	0.8	0.3	11174.0	0.129
sks566a	50		100	0.8	0.3	18215.0	0.13
sks567a	50		100	0.8	0.3	19268.0	0.13
sks568a	50		100	0.8	0.3	8106.0	0.13
sks572a	50		100	0.8	0.3	19677.0	0.131
sks573a	50		100	0.8	0.3	23965.0	0.13
sks574a	50		100	0.8	0.3	23009.0	0.13
sks575a	50		100	0.8	0.3	15832.0	0.129
sks576a	50		100	0.8	0.3	18096.0	0.132
sks577a	50		100	0.8	0.3	17514.0	0.131
sks578a	50		100	0.8	0.3	19807.0	0.13
sks582a	50		100	0.8	0.3	28893.0	0.145
sks583a	50		100	0.8	0.3	26190.0	0.132
sks584a	50		100	0.8	0.3	27733.0	0.134
sks585a	50		100	0.8	0.3	25162.0	0.133
sks586a	50		100	0.8	0.3	28984.0	0.132
sks587a	50		100	0.8	0.3	31459.0	0.131
sks588a	50		100	0.8	0.3	26014.0	0.13
sks622a	60		100	0.8	0.3	46788.0	0.153
sks625a	60		100	0.8	0.3	25713.0	0.152
sks628a	60		100	0.8	0.3	18041.0	0.155
sks652a	60		100	0.8	0.3	32293.0	0.153
sks655a	60		100	0.8	0.3	19454.0	0.152
sks658a	60		100	0.8	0.3	11207.0	0.15
sks682a	60		100	0.8	0.3	39082.0	0.156
sks685a	60		100	0.8	0.3	40335.0	0.156
sks688a	60		100	0.8	0.3	35230.0	0.159
sks922a	90		100	0.8	0.3	94262.0	0.228
sks925a	90		100	0.8	0.3	75534.0	0.223
sks928a	90		100	0.8	0.3	43201.0	0.218
sks952a	90		100	0.8	0.3	78403.0	0.225
sks955a	90		100	0.8	0.3	43650.0	0.219
sks958a	90		100	0.8	0.3	29625.0	0.229
sks982a	90		100	0.8	0.3	101969.0	0.234
sks985a	90		100	0.8	0.3	83720.0	0.226
sks988a	90		100	0.8	0.3	89244.0	0.236
sks222a	20		100	0.8	0.3	5298.0	0.077
